mass_A
t	x	y
4,360000000E0	-2,816772477E1	2,393608895E1
4,400000000E0	-2,669354913E1	2,413942352E1
4,440000000E0	-2,521937348E1	2,396997805E1
4,480000000E0	-2,350797416E1	2,395303350E1
4,520000000E0	-2,228796673E1	2,383442166E1
4,560000000E0	-2,098323656E1	2,371580983E1
4,600000000E0	-1,940739363E1	2,369886528E1
4,640000000E0	-1,801794072E1	2,363108709E1
4,680000000E0	-1,654376507E1	2,352941981E1
4,720000000E0	-1,512042306E1	2,347858616E1
4,760000000E0	-1,378180380E1	2,347858616E1
4,800000000E0	-1,220596086E1	2,349553071E1
4,840000000E0	-1,095206434E1	2,342775252E1
4,880000000E0	-9,749001451E0	2,359719800E1
4,920000000E0	-8,071491232E0	2,332608523E1
4,960000000E0	-6,512592846E0	2,330914069E1
5,000000000E0	-5,428141794E0	2,330914069E1
5,040000000E0	-4,055633433E0	2,339386342E1
5,080000000E0	-2,920348739E0	2,339386342E1
5,120000000E0	-1,649507663E0	2,356330890E1
5,160000000E0	-2,600547535E-1	2,363108709E1
5,200000000E0	1,129398156E0	2,368192074E1
